Unique_identifier,Translation,idioma_symbol,File Name
82551,"La administración conjunta está contraindicada dado que puede aumentar las concentraciones de terfenadina, lo cual podría provocar reacciones graves y/o potencialmente fatales, tales como arritmias cardíacas. ",es,ES-HIV-interactions-2019-03-13.csv
82385,No se ha estudiado la administración conjunta. El alfentanilo se somete a un extenso metabolismo del CYP3A4. El cobicistat podría potencialmente aumentar la exposición al alfentanilo. Administrar con precaución debido al riesgo de depresión respiratoria prolongada o tardía. Ajuste la dosis de alfentanilo si es necesario. ,es,ES-HIV-interactions-2019-03-13.csv
82400,"No se ha estudiado la administración conjunta pero, en función del metabolismo y el clearance, es poco probable que ocurra una interacción clínicamente significativa. El naproxeno se glucuronida principalmente por la UGT2B7 (principal) y se desmetila a desmetilnaproxeno por el CYP2C9 (principal) y el CYP1A2. No hay evidencia de que cobicistat inhiba o induzca el CYP2C9, el CYP1A2 ni la UGT2B7. ",es,ES-HIV-interactions-2019-03-13.csv
82313,"No se recomienda la administración conjunta de simeprevir con productos que contienen cobicistat, ya que puede dar lugar a un aumento significativo de las concentraciones de simeprevir debido a la fuerte inhibición del CYP3A por cobicistat. ",es,ES-HIV-interactions-2019-03-13.csv
82350,"No se ha estudiado la administración conjunta. La bedaquilina se metaboliza por el CYP3A4 y los inhibidores moderados o fuertes de dicha enzima pueden aumentar la exposición a la bedaquilina, lo que podría a su vez incrementar el riesgo de reacciones adversas. Se debe evitar la combinación de bedaquilina e inhibidores moderados o potentes del CYP3A4 usados sistémicamente durante más de 14 días consecutivos. Si se requiere coadministración, se recomienda una monitorización más frecuente del electrocardiograma y control de las transaminasas. No se cuenta con datos clínicos sobre la seguridad y eficacia de la bedaquilina cuando se administra conjuntamente con agentes antirretrovirales. ",es,ES-HIV-interactions-2019-03-13.csv
82401,"No se ha estudiado la administración conjunta pero, en función del metabolismo y el clearance, es poco probable que ocurra una interacción clínicamente significativa. La nimesulida se metaboliza ampliamente en el hígado siguiendo múltiples vías, incluido el CYP2C9. Los datos in vitro indican que cobicistat no induce ni inhibe el CYP2C9. ",es,ES-HIV-interactions-2019-03-13.csv
82446,"No se ha estudiado la administración conjunta pero, en función del metabolismo y el clearance, es poco probable que ocurra una interacción clínicamente significativa. No se produce un metabolismo significativo de la doxiciclina, y se elimina intacta por mecanismos renales y biliares. ",es,ES-HIV-interactions-2019-03-13.csv
82324,"No se ha estudiado la administración conjunta. Atazanavir se metaboliza a través del CYP3A4, el 1A2 y el 2C9 y una interacción clínicamente significativa es poco probable, ya que sofosbuvir no afecta las enzimas CYP. El sofosbuvir es un profármaco y es poco probable que las comedicaciones afecten la formación de su metabolito activo. ",es,ES-HIV-interactions-2019-03-13.csv
82325,"Se estudió la administración conjunta de darunavir/ritonavir (800/100 mg una vez al día) y sofosbuvir (400 mg una vez al día) en 18 sujetos. La Cmáx y el AUC de sofosbuvir aumentaron en un 45% y 34%, respectivamente. La Cmáx de GS-331007 disminuyó en un 3%, pero el AUC aumentó en un 24%. La Cmáx, el AUC y la Cmin de darunavir disminuyeron en un 3%, 3% y 14%, respectivamente. No es necesario ajustar la dosis de sofosbuvir o darunavir/ritonavir. ",es,ES-HIV-interactions-2019-03-13.csv
82329,No se recomienda la administración conjunta con sofosbuvir. El nelfinavir es un inductor de la P-gp y puede disminuir significativamente las concentraciones de sofosbuvir. Esto puede resultar en pérdida de eficacia y posible falla virológica. ,es,ES-HIV-interactions-2019-03-13.csv
82336,No se ha estudiado la administración conjunta. El bepridil se metaboliza por los CYP2D6 (principal) y 3A4. El cobicistat podría potencialmente aumentar las concentraciones de bepridil. Se debe tener precaución y se recomienda monitorización clínica. ,es,ES-HIV-interactions-2019-03-13.csv
82342,"No se ha estudiado la administración conjunta pero, en función del metabolismo y el clearance, es poco probable una interacción clínicamente significativa dado que el elvitegravir se metaboliza por el CYP3A4 que no se ve afectado por el sofosbuvir. El sofosbuvir es un profármaco y es poco probable que las comedicaciones afecten la formación de su metabolito activo. ",es,ES-HIV-interactions-2019-03-13.csv
82577,"No se ha estudiado la administración conjunta pero, en función del metabolismo y el clearance, es poco probable que ocurra una interacción clínicamente significativa. La amisulprida se metaboliza débilmente y se elimina principalmente por vía renal (posiblemente a través del OCT). Es poco probable que el cobicistat inhiba los OCT en concentraciones clínicamente relevantes",es,ES-HIV-interactions-2019-03-13.csv
82352,"No se ha estudiado la administración conjunta. La bedaquilina se metaboliza por el CYP3A4 y los inhibidores moderados o potentes de dicha enzima pueden aumentar la exposición a la bedaquilina, lo que podría a su vez incrementar el riesgo de reacciones adversas. La bedaquilina prolonga el intervalo QTc. Cuando la bedaquilina se administra conjuntamente con otros medicamentos que prolongan el intervalo QTc, no se puede excluir un efecto aditivo o sinérgico sobre la prolongación QT. Se debe evitar la combinación de bedaquilina e inhibidores moderados o potentes del CYP3A4 usados sistémicamente durante más de 14 días consecutivos. Si es necesaria la administración conjunta, se recomienda la monitorización clínica, incluida la evaluación frecuente del electrocardiograma, y el control de las transaminasas. No se cuenta con datos clínicos sobre la seguridad y eficacia de la bedaquilina cuando se administra conjuntamente con agentes antirretrovirales. ",es,ES-HIV-interactions-2019-03-13.csv
82354,"No se ha estudiado la administración conjunta. La bedaquilina se metaboliza por el CYP3A4, y el nelfinavir puede aumentar la exposición a la bedaquilina. Se debe evitar la combinación de bedaquilina e inhibidores moderados o potentes del CYP3A4 usados sistémicamente durante más de 14 días consecutivos. Si es necesaria la administración conjunta, se recomienda la monitorización clínica, incluida la evaluación frecuente del electrocardiograma, y el control de las transaminasas. No se cuenta con datos clínicos sobre la seguridad y eficacia de la bedaquilina cuando se administra conjuntamente con agentes antirretrovirales. ",es,ES-HIV-interactions-2019-03-13.csv
82380,"No se ha estudiado la administración conjunta. El sufentanilo se somete a un metabolismo extenso del CYP3A4 y el cobicistat podría aumentar la exposición al sufentanilo. El alcance de esta interacción farmacológica es difícil de predecir ya que el sufentanilo es un fármaco de extracción hepática alta, por lo cual su tasa de eliminación hepática es, en teoría, más dependiente del flujo sanguíneo hepático. ",es,ES-HIV-interactions-2019-03-13.csv
82415,"No se ha estudiado la administración conjunta. In vitro, el praziquantel se metaboliza predominantemente por el CYP3A4. Los datos con ketoconazol, un inhibidor del CYP3A4, mostraron un aumento significativo en la exposición a praziquantel cuando se administraron conjuntamente. El cobicistat puede potencialmente aumentar la exposición al praziquantel mediante la inhibición del CYP3A4. ",es,ES-HIV-interactions-2019-03-13.csv
82355,"No se ha estudiado la administración conjunta. En un estudio de interacción de dosis únicas de bedaquilina y dosis múltiples de lopinavir/ritonavir, el AUC de bedaquilina aumentó en un 22%. Es probable que este aumento se deba al ritonavir y se esperaría un aumento en la exposición a la bedaquilina cuando se coadministra con otros inhibidores de la proteasa del VIH reforzados con ritonavir. Se debe evitar la combinación de bedaquilina e inhibidores moderados o potentes del CYP3A4 usados sistémicamente durante más de 14 días consecutivos. Si es necesaria la administración conjunta, se recomienda la monitorización clínica, incluida la evaluación frecuente del electrocardiograma, y el control de las transaminasas. No se cuenta con datos clínicos sobre la seguridad y eficacia de la bedaquilina cuando se administra conjuntamente con agentes antirretrovirales. ",es,ES-HIV-interactions-2019-03-13.csv
82377,"No se ha estudiado la administración conjunta pero, en función del metabolismo y el clearance, es poco probable que ocurra una interacción clínicamente significativa. El propofol se glucuronida a través de las UGT 1A9 y 1A8, y se oxida principalmente a través del CYP2B6. Cobicistat tiene un efecto mínimo sobre el CYP2B6 y no existe evidencia indicando que inhiba o induzca la UGT1A9 o la UGT1A8. ",es,ES-HIV-interactions-2019-03-13.csv
82378,"No se ha estudiado la administración conjunta pero, en función del metabolismo y el clearance, es poco probable que ocurra una interacción clínicamente significativa. El rocuronio se elimina principalmente en la bilis, aunque hasta el 30% puede excretarse por vía renal. Se demostró que la glicoproteína P media la excreción biliar de rocuronio en un modelo de rata. No se espera que el cobicistat inhiba la P-gp hepática en concentraciones clínicamente relevantes. ",es,ES-HIV-interactions-2019-03-13.csv
82379,"No se ha estudiado la administración conjunta pero, en función del metabolismo y el clearance, es poco probable una interacción clínicamente significativa dado que el sevoflurano se elimina casi exclusivamente sin cambios por los pulmones. ",es,ES-HIV-interactions-2019-03-13.csv
82364,"No se ha estudiado la administración conjunta. La bedaquilina se metaboliza por el CYP3A4 y la delavirdina puede aumentar la exposición a la bedaquilina.  Se debe evitar la combinación de bedaquilina e inhibidores moderados o potentes del CYP3A4 usados sistémicamente durante más de 14 días consecutivos. Si es necesaria la administración conjunta, se recomienda la monitorización clínica, incluida la evaluación frecuente del electrocardiograma, y el control de las transaminasas. No se cuenta con datos clínicos sobre la seguridad y eficacia de la bedaquilina cuando se administra conjuntamente con agentes antirretrovirales. ",es,ES-HIV-interactions-2019-03-13.csv
82366,"No se ha estudiado la administración conjunta pero, en función del metabolismo y el clearance, es poco probable que ocurra una interacción clínicamente significativa. El alcuronio se elimina predominantemente sin cambios a través de los riñones. Es poco probable que el cobicistat inhiba los OAT y OCT en concentraciones clínicamente relevantes",es,ES-HIV-interactions-2019-03-13.csv
82367,"No se ha estudiado la administración conjunta. La bupivacaína se metaboliza predominantemente a través del CYP3A4. Los inhibidores del CYP3A4 como el cobicistat pueden aumentar los niveles de bupivacaína. Un estudio clínico con bupivacaína e itraconazol, inhibidor del CYP3A4, reportó un aumento del 20-25% en la concentración de bupivacaína en estado estacionario cuando se administró con itraconazol, en comparación con placebo. ",es,ES-HIV-interactions-2019-03-13.csv
